"","Year","Month","Day","GHI"
"3804",2010,6,3,7137.5
"3805",2010,6,4,4641
"3806",2010,6,5,8331
"3807",2010,6,6,8292.5
"3808",2010,6,7,8223.5
"3809",2010,6,8,7672
"3810",2010,6,9,7334.5
"3811",2010,6,10,8751.5
"3812",2010,6,11,8866
"3813",2010,6,12,8868.5
"3814",2010,6,13,8844.5
"3815",2010,6,14,8768.5
"3816",2010,6,15,8434.5
"3817",2010,6,16,9078.5
"3818",2010,6,17,8495
"3819",2010,6,18,8668.5
"3820",2010,6,19,8682.5
"3821",2010,6,20,8442
"3822",2010,6,21,8655
"3823",2010,6,22,8352
"3824",2010,6,23,7908.5
"3825",2010,6,24,7675
"3826",2010,6,25,8208
"3827",2010,6,26,8597
"3828",2010,6,27,8661
"3829",2010,6,28,8631
"3830",2010,6,29,8737.5
"3831",2010,6,30,8843.5
"3832",2010,7,1,8661.5
"3833",2010,7,2,8710
"3834",2010,7,3,8884.5
"3835",2010,7,4,8870
"3836",2010,7,5,8637
"3837",2010,7,6,8660
"3838",2010,7,7,8383
"3839",2010,7,8,8361.5
"3840",2010,7,9,8441
"3841",2010,7,10,8601.5
"3842",2010,7,11,8389.5
"3843",2010,7,12,8338.5
"3844",2010,7,13,8317
"3845",2010,7,14,8496.5
"3846",2010,7,15,8385
"3847",2010,7,16,8283.5
"3848",2010,7,17,8328.5
"3849",2010,7,18,8601.5
"3850",2010,7,19,8641.5
"3851",2010,7,20,8472
"3852",2010,7,21,8422.5
"3853",2010,7,22,8485
"3854",2010,7,23,8388.5
"3855",2010,7,24,8217
"3856",2010,7,25,8163.5
"3857",2010,7,26,8101
"3858",2010,7,27,8216.5
"3859",2010,7,28,8448
"3860",2010,7,29,8421
"3861",2010,7,30,8332.5
"3862",2010,7,31,8287
"3863",2010,8,1,8380.5
"3864",2010,8,2,8199
"3865",2010,8,3,8045.5
"3866",2010,8,4,8065.5
"3867",2010,8,5,7991.5
"3868",2010,8,6,7998
"3869",2010,8,7,7792
"3870",2010,8,8,7673
"3871",2010,8,9,7723
"3872",2010,8,10,7495.5
"3873",2010,8,11,7602
"3874",2010,8,12,7827
"3875",2010,8,13,7698
"3876",2010,8,14,7641
"3877",2010,8,15,7719.5
"3878",2010,8,16,7684.5
"3879",2010,8,17,7755
"3880",2010,8,18,7626
"3881",2010,8,19,7685
"3882",2010,8,20,7578.5
"3883",2010,8,21,7183.5
"3884",2010,8,22,7476.5
"3885",2010,8,23,7543
"3886",2010,8,24,7467
"3887",2010,8,25,7139
"3888",2010,8,26,7246
"3889",2010,8,27,7272.5
"3890",2010,8,28,5276.5
"3891",2010,8,29,6870
"3892",2010,8,30,6952
"3893",2010,8,31,7016.5
"3894",2010,9,1,6935
"3895",2010,9,2,6979
"3896",2010,9,3,6901
"3897",2010,9,4,6918
"3898",2010,9,5,6936
"3899",2010,9,6,7016
"3900",2010,9,7,6676
"3901",2010,9,8,5525
"3902",2010,9,9,5295
"3903",2010,9,10,6628
"3904",2010,9,11,6593.5
"3905",2010,9,12,6444.5
"3906",2010,9,13,5773.5
"3907",2010,9,14,6427.5
"3908",2010,9,15,6279.5
"3909",2010,9,16,6096.5
"3910",2010,9,17,5319
"3911",2010,9,18,6089.5
"3912",2010,9,19,4197
"3913",2010,9,20,6053.5
"3914",2010,9,21,5695
"3915",2010,9,22,5867.5
"3916",2010,9,23,5910.5
"3917",2010,9,24,5992.5
"3918",2010,9,25,5888.5
"3919",2010,9,26,5839.5
"3920",2010,9,27,5852
"3921",2010,9,28,5624
"3922",2010,9,29,5497
"3923",2010,9,30,5273
"3924",2010,10,1,5089.5
"3925",2010,10,2,4719.5
"3926",2010,10,3,4109.5
"3927",2010,10,4,4484
"3928",2010,10,5,4621.5
"3929",2010,10,6,4976
"3930",2010,10,7,4890
"3931",2010,10,8,4544.5
"3932",2010,10,9,4445
"3933",2010,10,10,4912
"3934",2010,10,11,4897.5
"3935",2010,10,12,4995
"3936",2010,10,13,4888
"3937",2010,10,14,4557
"3938",2010,10,15,4523
"3939",2010,10,16,3713.5
"3940",2010,10,17,1036.5
"3941",2010,10,18,4164.5
"3942",2010,10,19,4452.5
"3943",2010,10,20,4344
"3944",2010,10,21,3620
"3945",2010,10,22,2282.5
"3946",2010,10,23,994.5
"3947",2010,10,24,576.5
"3948",2010,10,25,4007.5
"3949",2010,10,26,4281
"3950",2010,10,27,3195
"3951",2010,10,28,3355.5
"3952",2010,10,29,2069.5
"3953",2010,10,30,1448.5
"3954",2010,10,31,3569.5
"3955",2010,11,1,3865.5
"3956",2010,11,2,3895.5
"3957",2010,11,3,3434.5
"3958",2010,11,4,3184.5
"3959",2010,11,5,3014.5
"3960",2010,11,6,3581
"3961",2010,11,7,831
"3962",2010,11,8,3653.5
"3963",2010,11,9,2872
"3964",2010,11,10,3337
"3965",2010,11,11,3416
"3966",2010,11,12,3435
"3967",2010,11,13,2977.5
"3968",2010,11,14,2951
"3969",2010,11,15,3400.5
"3970",2010,11,16,3427.5
"3971",2010,11,17,3299
"3972",2010,11,18,2892
"3973",2010,11,19,1092.5
"3974",2010,11,20,1669
"3975",2010,11,21,3196
"3976",2010,11,22,2283
"3977",2010,11,23,2469.5
"3978",2010,11,24,3267
"3979",2010,11,25,3163
"3980",2010,11,26,2589.5
"3981",2010,11,27,646.5
"3982",2010,11,28,2842
"3983",2010,11,29,3049
"3984",2010,11,30,2110
"3985",2010,12,1,2761.5
"3986",2010,12,2,745
"3987",2010,12,3,1629
"3988",2010,12,4,1535
"3989",2010,12,5,1385.5
"3990",2010,12,6,2627
"3991",2010,12,7,2581
"3992",2010,12,8,710
"3993",2010,12,9,1771
"3994",2010,12,10,1247.5
"3995",2010,12,11,744
"3996",2010,12,12,761
"3997",2010,12,13,700.5
"3998",2010,12,14,488
"3999",2010,12,15,1722.5
"4000",2010,12,16,1601
"4001",2010,12,17,497.5
"4002",2010,12,18,1006
"4003",2010,12,19,1297.5
"4004",2010,12,20,1101
"4005",2010,12,21,1803.5
"4006",2010,12,22,1416
"4007",2010,12,23,1958
"4008",2010,12,24,1358
"4009",2010,12,25,253
"4010",2010,12,26,1654.5
"4011",2010,12,27,1452.5
"4012",2010,12,28,782.5
"4013",2010,12,29,2380.5
"4014",2010,12,30,2758
"4015",2010,12,31,2154
"4016",2011,1,1,998
"4017",2011,1,2,797
"4018",2011,1,3,2408.5
"4019",2011,1,4,2829.5
"4020",2011,1,5,2924
"4021",2011,1,6,745.5
"4022",2011,1,7,418.5
"4023",2011,1,8,728.5
"4024",2011,1,9,2682
"4025",2011,1,10,2401.5
"4026",2011,1,11,1246
"4027",2011,1,12,2162
"4028",2011,1,13,671
"4029",2011,1,14,2840.5
"4030",2011,1,15,1144.5
"4031",2011,1,16,703
"4032",2011,1,17,698
"4033",2011,1,18,2866.5
"4034",2011,1,19,1757.5
"4035",2011,1,20,3332
"4036",2011,1,21,3264
"4037",2011,1,22,3182.5
"4038",2011,1,23,2005
"4039",2011,1,24,3059.5
"4040",2011,1,25,3022
"4041",2011,1,26,1777.5
"4042",2011,1,27,1369.5
"4043",2011,1,28,894
"4044",2011,1,29,886.5
"4045",2011,1,30,1350.5
"4046",2011,1,31,3478.5
"4047",2011,2,1,3729
"4048",2011,2,2,3794
"4049",2011,2,3,3548
"4050",2011,2,4,3015
"4051",2011,2,5,3048.5
"4052",2011,2,6,3743.5
"4053",2011,2,7,3963
"4054",2011,2,8,4162
"4055",2011,2,9,4198.5
"4056",2011,2,10,4159
"4057",2011,2,11,3873.5
"4058",2011,2,12,4268.5
"4059",2011,2,13,4222.5
"4060",2011,2,14,1111.5
"4061",2011,2,15,1652
"4062",2011,2,16,3228
"4063",2011,2,17,737.5
"4064",2011,2,18,1077
"4065",2011,2,19,2938.5
"4066",2011,2,20,4476
"4067",2011,2,21,3613
"4068",2011,2,22,4710.5
"4069",2011,2,23,3930
"4070",2011,2,24,726.5
"4071",2011,2,25,3130.5
"4072",2011,2,26,5021.5
"4073",2011,2,27,5071.5
"4074",2011,2,28,4973.5
"4075",2011,3,1,4716
"4076",2011,3,2,1546
"4077",2011,3,3,5044
"4078",2011,3,4,3865.5
"4079",2011,3,5,3482
"4080",2011,3,6,878
"4081",2011,3,7,4141
"4082",2011,3,8,5129
"4083",2011,3,9,3611
"4084",2011,3,10,2657
"4085",2011,3,11,5269
"4086",2011,3,12,4695.5
"4087",2011,3,13,2130
"4088",2011,3,14,2400
"4089",2011,3,15,1040
"4090",2011,3,16,4119.5
"4091",2011,3,17,5415.5
"4092",2011,3,18,1043
"4093",2011,3,19,1693
"4094",2011,3,20,1779.5
"4095",2011,3,21,4717.5
"4096",2011,3,22,5271
"4097",2011,3,23,3057.5
"4098",2011,3,24,730
"4099",2011,3,25,3363
"4100",2011,3,26,3236
"4101",2011,3,27,2974.5
"4102",2011,3,28,6337.5
"4103",2011,3,29,5782
"4104",2011,3,30,6046
"4105",2011,3,31,6592
"4106",2011,4,1,5882.5
"4107",2011,4,2,5392
"4108",2011,4,3,6719.5
"4109",2011,4,4,6743.5
"4110",2011,4,5,5166.5
"4111",2011,4,6,6655.5
"4112",2011,4,7,5747
"4113",2011,4,8,7117.5
"4114",2011,4,9,6811
"4115",2011,4,10,6989.5
"4116",2011,4,11,6622.5
"4117",2011,4,12,6868
"4118",2011,4,13,4816
"4119",2011,4,14,5963
"4120",2011,4,15,5662
"4121",2011,4,16,6491
"4122",2011,4,17,6233
"4123",2011,4,18,4264.5
"4124",2011,4,19,5385
"4125",2011,4,20,4743
"4126",2011,4,21,6933
"4127",2011,4,22,5262.5
"4128",2011,4,23,4401
"4129",2011,4,24,4897
"4130",2011,4,25,5939
"4131",2011,4,26,7690.5
"4132",2011,4,27,7257.5
"4133",2011,4,28,7235.5
"4134",2011,4,29,8069
"4135",2011,4,30,8065.5
"4136",2011,5,1,7964.5
"4137",2011,5,2,7890.5
"4138",2011,5,3,7926
"4139",2011,5,4,8091.5
"4140",2011,5,5,7923.5
"4141",2011,5,6,7764.5
"4142",2011,5,7,6915
"4143",2011,5,8,4802.5
"4144",2011,5,9,8188.5
"4145",2011,5,10,8202.5
"4146",2011,5,11,7777.5
"4147",2011,5,12,8086
"4148",2011,5,13,8193
"4149",2011,5,14,5723.5
"4150",2011,5,15,4797
"4151",2011,5,16,4899
"4152",2011,5,17,3508.5
"4153",2011,5,18,6579
"4154",2011,5,19,8439
"4155",2011,5,20,8102.5
"4156",2011,5,21,8190.5
"4157",2011,5,22,6917
"4158",2011,5,23,7898.5
"4159",2011,5,24,8067.5
"4160",2011,5,25,4045.5
"4161",2011,5,26,7952.5
"4162",2011,5,27,6232.5
"4163",2011,5,28,4023.5
"4164",2011,5,29,8616
"4165",2011,5,30,7489
"4166",2011,5,31,4050
"4167",2011,6,1,5432
"4168",2011,6,2,6517
"4169",2011,6,3,3979.5
"4170",2011,6,4,3131.5
"4171",2011,6,5,4569
"4172",2011,6,6,3953.5
"4173",2011,6,7,8478
"4174",2011,6,8,8653.5
"4175",2011,6,9,8630.5
"4176",2011,6,10,8645
"4177",2011,6,11,7614.5
"4178",2011,6,12,8410
"4179",2011,6,13,8491.5
"4180",2011,6,14,8696
"4181",2011,6,15,8773
"4182",2011,6,16,8404.5
"4183",2011,6,17,8620
"4184",2011,6,18,7271
"4185",2011,6,19,8869
"4186",2011,6,20,8771
"4187",2011,6,21,8627
"4188",2011,6,22,8715.5
"4189",2011,6,23,8726.5
"4190",2011,6,24,8744
"4191",2011,6,25,8638
"4192",2011,6,26,8656.5
"4193",2011,6,27,8626.5
"4194",2011,6,28,1679
"4195",2011,6,29,7802
"4196",2011,6,30,8618.5
"4197",2011,7,1,8761
"4198",2011,7,2,8624
"4199",2011,7,3,8693.5
"4200",2011,7,4,8791
"4201",2011,7,5,8599.5
"4202",2011,7,6,8359
"4203",2011,7,7,8561.5
"4204",2011,7,8,8741.5
"4205",2011,7,9,8789
"4206",2011,7,10,8690
"4207",2011,7,11,8524.5
"4208",2011,7,12,8416.5
"4209",2011,7,13,8460.5
"4210",2011,7,14,8239
"4211",2011,7,15,8392.5
"4212",2011,7,16,8326.5
"4213",2011,7,17,8421
"4214",2011,7,18,8162.5
"4215",2011,7,19,8518
"4216",2011,7,20,8423.5
"4217",2011,7,21,8368.5
"4218",2011,7,22,8255
"4219",2011,7,23,8278
"4220",2011,7,24,8388.5
"4221",2011,7,25,8487
"4222",2011,7,26,8297
"4223",2011,7,27,8231.5
"4224",2011,7,28,8197
"4225",2011,7,29,7854.5
"4226",2011,7,30,7894.5
"4227",2011,7,31,8022
"4228",2011,8,1,8212
"4229",2011,8,2,8296.5
"4230",2011,8,3,8172.5
"4231",2011,8,4,7921.5
"4232",2011,8,5,8023.5
"4233",2011,8,6,7928.5
"4234",2011,8,7,7957.5
"4235",2011,8,8,8052
"4236",2011,8,9,7978
"4237",2011,8,10,7921.5
"4238",2011,8,11,7828
"4239",2011,8,12,7212
"4240",2011,8,13,7791
"4241",2011,8,14,7799.5
"4242",2011,8,15,7788
"4243",2011,8,16,7726
"4244",2011,8,17,7690
"4245",2011,8,18,7574
"4246",2011,8,19,7568
"4247",2011,8,20,7498.5
"4248",2011,8,21,7464
"4249",2011,8,22,7381.5
"4250",2011,8,23,7356.5
"4251",2011,8,24,7110
"4252",2011,8,25,7220
"4253",2011,8,26,7282
"4254",2011,8,27,7257
"4255",2011,8,28,7317
"4256",2011,8,29,7238.5
"4257",2011,8,30,7177
"4258",2011,8,31,6980.5
"4259",2011,9,1,7005.5
"4260",2011,9,2,7007.5
"4261",2011,9,3,6859
"4262",2011,9,4,6762
"4263",2011,9,5,6801
"4264",2011,9,6,6824
"4265",2011,9,7,6402.5
"4266",2011,9,8,6619
"4267",2011,9,9,6152
"4268",2011,9,10,5970.5
"4269",2011,9,11,5160
"4270",2011,9,12,4537.5
"4271",2011,9,13,6022.5
"4272",2011,9,14,6086
"4273",2011,9,15,6216.5
"4274",2011,9,16,5778
"4275",2011,9,17,5806.5
"4276",2011,9,18,6189.5
"4277",2011,9,19,6104.5
"4278",2011,9,20,6087.5
"4279",2011,9,21,6098.5
"4280",2011,9,22,5915.5
"4281",2011,9,23,5780.5
"4282",2011,9,24,5311.5
"4283",2011,9,25,2842
"4284",2011,9,26,5668
"4285",2011,9,27,5622
"4286",2011,9,28,5604
"4287",2011,9,29,5234.5
"4288",2011,9,30,5321.5
"4289",2011,10,1,3977
"4290",2011,10,2,4803
"4291",2011,10,3,2625
"4292",2011,10,4,2343
"4293",2011,10,5,3811
"4294",2011,10,6,2715
"4295",2011,10,7,5181
"4296",2011,10,8,5124
"4297",2011,10,9,4431
"4298",2011,10,10,842.5
"4299",2011,10,11,4817.5
"4300",2011,10,12,4788.5
"4301",2011,10,13,4729
"4302",2011,10,14,4499.5
"4303",2011,10,15,4234
"4304",2011,10,16,4375.5
"4305",2011,10,17,4695.5
"4306",2011,10,18,4582
"4307",2011,10,19,4446
"4308",2011,10,20,4450
"4309",2011,10,21,4359
"4310",2011,10,22,4484
"4311",2011,10,23,4101
"4312",2011,10,24,3617.5
"4313",2011,10,25,4130
"4314",2011,10,26,4386
"4315",2011,10,27,4155
"4316",2011,10,28,4096.5
"4317",2011,10,29,4100.5
"4318",2011,10,30,4004.5
"4319",2011,10,31,3877.5
"4320",2011,11,1,4129.5
"4321",2011,11,2,3920.5
"4322",2011,11,3,1898
"4323",2011,11,4,3825
"4324",2011,11,5,1599
"4325",2011,11,6,2872.5
"4326",2011,11,7,3659
"4327",2011,11,8,3599.5
"4328",2011,11,9,3088
"4329",2011,11,10,3481
"4330",2011,11,11,1075
"4331",2011,11,12,3168.5
"4332",2011,11,13,2826
"4333",2011,11,14,3057.5
"4334",2011,11,15,3222
"4335",2011,11,16,3265.5
"4336",2011,11,17,2322.5
"4337",2011,11,18,1711
"4338",2011,11,19,2822
"4339",2011,11,20,953.5
"4340",2011,11,21,2180.5
"4341",2011,11,22,2311.5
"4342",2011,11,23,1295
"4343",2011,11,24,866.5
"4344",2011,11,25,3014
"4345",2011,11,26,1368.5
"4346",2011,11,27,1425.5
"4347",2011,11,28,2291.5
"4348",2011,11,29,995.5
"4349",2011,11,30,3017.5
"4350",2011,12,1,3131.5
"4351",2011,12,2,3049.5
"4352",2011,12,3,3053.5
"4353",2011,12,4,2936
"4354",2011,12,5,2895
"4355",2011,12,6,2662.5
"4356",2011,12,7,2548
"4357",2011,12,8,2817
"4358",2011,12,9,2849
"4359",2011,12,10,2222
"4360",2011,12,11,2170
"4361",2011,12,12,2118.5
"4362",2011,12,13,2717.5
"4363",2011,12,14,2679
"4364",2011,12,15,2345
"4365",2011,12,16,2746
"4366",2011,12,17,2858
"4367",2011,12,18,2314
"4368",2011,12,19,2776
"4369",2011,12,20,2318
"4370",2011,12,21,2360.5
"4371",2011,12,22,2928.5
"4372",2011,12,23,2601
"4373",2011,12,24,2828
"4374",2011,12,25,2490.5
"4375",2011,12,26,2790
"4376",2011,12,27,2497.5
"4377",2011,12,28,1977
"4378",2011,12,29,1764
"4379",2011,12,30,1496.5
"4380",2011,12,31,2667.5
"4381",2012,1,1,2535
"4382",2012,1,2,1510.5
"4383",2012,1,3,2574.5
"4384",2012,1,4,2734
"4385",2012,1,5,2797.5
"4386",2012,1,6,2353.5
"4387",2012,1,7,2818.5
"4388",2012,1,8,2243.5
"4389",2012,1,9,2959
"4390",2012,1,10,2730
"4391",2012,1,11,3055.5
"4392",2012,1,12,3034
"4393",2012,1,13,3062.5
"4394",2012,1,14,3151
"4395",2012,1,15,2771
"4396",2012,1,16,3200
"4397",2012,1,17,3007.5
"4398",2012,1,18,2590.5
"4399",2012,1,19,340
"4400",2012,1,20,288.5
"4401",2012,1,21,2926.5
"4402",2012,1,22,497
"4403",2012,1,23,1811
"4404",2012,1,24,2145.5
"4405",2012,1,25,2992.5
"4406",2012,1,26,1901.5
"4407",2012,1,27,3641.5
"4408",2012,1,28,3479.5
"4409",2012,1,29,3184
"4410",2012,1,30,2359
"4411",2012,1,31,2226
"4412",2012,2,1,2928
"4413",2012,2,2,3490
"4414",2012,2,3,3700
"4415",2012,2,4,3808.5
"4416",2012,2,5,3623
"4417",2012,2,6,2460
"4418",2012,2,7,912
"4419",2012,2,8,3892
"4420",2012,2,9,3634
"4421",2012,2,10,2606.5
"4422",2012,2,11,2137
"4423",2012,2,12,3061.5
"4424",2012,2,13,2765.5
"4425",2012,2,14,4035
"4426",2012,2,15,4444
"4427",2012,2,16,4180.5
"4428",2012,2,17,4176.5
"4429",2012,2,18,2505
"4430",2012,2,19,4066.5
"4431",2012,2,20,2604
"4432",2012,2,21,3606
"4433",2012,2,22,4068.5
"4434",2012,2,23,4674.5
"4435",2012,2,24,4836
"4436",2012,2,25,4668.5
"4437",2012,2,26,3979
"4438",2012,2,27,4780
"4439",2012,2,28,3676
"4440",2012,3,1,3057
"4441",2012,3,2,4747.5
"4442",2012,3,3,5193.5
"4443",2012,3,4,5299.5
"4444",2012,3,5,5164
"4445",2012,3,6,5481
"4446",2012,3,7,5567.5
"4447",2012,3,8,5559.5
"4448",2012,3,9,5672.5
"4449",2012,3,10,5010
"4450",2012,3,11,3042.5
"4451",2012,3,12,4620.5
"4452",2012,3,13,1362.5
"4453",2012,3,14,972
"4454",2012,3,15,1122.5
"4455",2012,3,16,1240.5
"4456",2012,3,17,2526.5
"4457",2012,3,18,3755
"4458",2012,3,19,3773
"4459",2012,3,20,4297.5
"4460",2012,3,21,5936.5
"4461",2012,3,22,5221
"4462",2012,3,23,5621.5
"4463",2012,3,24,1002.5
"4464",2012,3,25,4597.5
"4465",2012,3,26,3614
"4466",2012,3,27,1197.5
"4467",2012,3,28,5080.5
"4468",2012,3,29,2615.5
"4469",2012,3,30,5325.5
"4470",2012,3,31,1950.5
"4471",2012,4,1,6703.5
"4472",2012,4,2,5272.5
"4473",2012,4,3,5007
"4474",2012,4,4,6803.5
"4475",2012,4,5,6752
"4476",2012,4,6,6960.5
"4477",2012,4,7,5945.5
"4478",2012,4,8,5994
"4479",2012,4,9,5292.5
"4480",2012,4,10,1725
"4481",2012,4,11,4592
"4482",2012,4,12,3715
"4483",2012,4,13,4584
"4484",2012,4,14,7282.5
"4485",2012,4,15,7006.5
"4486",2012,4,16,6526.5
"4487",2012,4,17,6062
"4488",2012,4,18,5914.5
"4489",2012,4,19,7168.5
"4490",2012,4,20,7449
"4491",2012,4,21,7452
"4492",2012,4,22,7464.5
"4493",2012,4,23,7420.5
"4494",2012,4,24,6487.5
"4495",2012,4,25,3179.5
"4496",2012,4,26,6626
"4497",2012,4,27,7270
"4498",2012,4,28,7693
"4499",2012,4,29,7672.5
"4500",2012,4,30,6951.5
"4501",2012,5,1,7393
"4502",2012,5,2,6706
"4503",2012,5,3,2434
"4504",2012,5,4,7891
"4505",2012,5,5,8067
"4506",2012,5,6,8095.5
"4507",2012,5,7,8291.5
"4508",2012,5,8,7946.5
"4509",2012,5,9,8300
"4510",2012,5,10,8122
"4511",2012,5,11,8263.5
"4512",2012,5,12,8312.5
"4513",2012,5,13,7427
"4514",2012,5,14,8266.5
"4515",2012,5,15,8030.5
"4516",2012,5,16,8224.5
"4517",2012,5,17,6618
"4518",2012,5,18,8442
"4519",2012,5,19,8287
"4520",2012,5,20,8363.5
"4521",2012,5,21,7864
"4522",2012,5,22,8373.5
"4523",2012,5,23,8520.5
"4524",2012,5,24,8586.5
"4525",2012,5,25,5400
"4526",2012,5,26,7024.5
"4527",2012,5,27,8411.5
"4528",2012,5,28,8488
"4529",2012,5,29,8605
"4530",2012,5,30,8645.5
"4531",2012,5,31,8550.5
"4532",2012,6,1,8543
"4533",2012,6,2,8224
"4534",2012,6,3,8436
"4535",2012,6,4,3404.5
"4536",2012,6,5,8646.5
"4537",2012,6,6,8715
"4538",2012,6,7,8500.5
"4539",2012,6,8,8950.5
"4540",2012,6,9,9115.5
"4541",2012,6,10,9028
"4542",2012,6,11,8802
"4543",2012,6,12,8665.5
"4544",2012,6,13,8689
"4545",2012,6,14,8762.5
"4546",2012,6,15,8468
"4547",2012,6,16,8269.5
"4548",2012,6,17,8561.5
"4549",2012,6,18,8759.5
"4550",2012,6,19,8912
"4551",2012,6,20,8927
"4552",2012,6,21,8774.5
"4553",2012,6,22,6412
"4554",2012,6,23,8884.5
"4555",2012,6,24,8968.5
"4556",2012,6,25,8793
"4557",2012,6,26,8655.5
"4558",2012,6,27,8889.5
"4559",2012,6,28,8832
"4560",2012,6,29,8640.5
"4561",2012,6,30,8410.5
"4562",2012,7,1,8655
"4563",2012,7,2,8596
"4564",2012,7,3,8758
"4565",2012,7,4,8729
"4566",2012,7,5,8797
"4567",2012,7,6,8778.5
"4568",2012,7,7,8777
"4569",2012,7,8,8628.5
"4570",2012,7,9,8782.5
"4571",2012,7,10,8766.5
"4572",2012,7,11,8611
"4573",2012,7,12,8386
"4574",2012,7,13,8538
"4575",2012,7,14,8155
"4576",2012,7,15,8285
"4577",2012,7,16,8347.5
"4578",2012,7,17,5616
"4579",2012,7,18,8292
"4580",2012,7,19,7464
"4581",2012,7,20,8500.5
"4582",2012,7,21,8419
"4583",2012,7,22,8154.5
"4584",2012,7,23,8124
"4585",2012,7,24,8531
"4586",2012,7,25,8264
"4587",2012,7,26,8331.5
"4588",2012,7,27,8341
"4589",2012,7,28,8229.5
"4590",2012,7,29,8335
"4591",2012,7,30,8367
"4592",2012,7,31,8339
"4593",2012,8,1,8395.5
"4594",2012,8,2,8174.5
"4595",2012,8,3,7763
"4596",2012,8,4,4745
"4597",2012,8,5,7982
"4598",2012,8,6,8077.5
"4599",2012,8,7,8061.5
"4600",2012,8,8,8067.5
"4601",2012,8,9,7750.5
"4602",2012,8,10,7896.5
"4603",2012,8,11,7728
"4604",2012,8,12,7480.5
"4605",2012,8,13,7309
"4606",2012,8,14,6094
"4607",2012,8,15,7337.5
"4608",2012,8,16,7532.5
"4609",2012,8,17,7304.5
"4610",2012,8,18,7100.5
"4611",2012,8,19,7500
"4612",2012,8,20,7372
"4613",2012,8,21,7268.5
"4614",2012,8,22,7315
"4615",2012,8,23,7265.5
"4616",2012,8,24,7474
"4617",2012,8,25,7132
"4618",2012,8,26,7325.5
"4619",2012,8,27,7340
"4620",2012,8,28,7303
"4621",2012,8,29,7366
"4622",2012,8,30,7102.5
"4623",2012,8,31,7101
"4624",2012,9,1,5975
"4625",2012,9,2,6986.5
"4626",2012,9,3,6965.5
"4627",2012,9,4,6931.5
"4628",2012,9,5,3696.5
"4629",2012,9,6,6638
"4630",2012,9,7,6488.5
"4631",2012,9,8,6440
"4632",2012,9,9,6710.5
"4633",2012,9,10,6701.5
"4634",2012,9,11,6547
"4635",2012,9,12,6342
"4636",2012,9,13,5904
"4637",2012,9,14,5852
"4638",2012,9,15,6381
"4639",2012,9,16,6029.5
"4640",2012,9,17,6149
"4641",2012,9,18,6163.5
"4642",2012,9,19,6160
"4643",2012,9,20,5944.5
"4644",2012,9,21,5433
"4645",2012,9,22,5901
"4646",2012,9,23,4883.5
"4647",2012,9,24,5762.5
"4648",2012,9,25,5528.5
"4649",2012,9,26,5553.5
"4650",2012,9,27,5538.5
"4651",2012,9,28,5472.5
"4652",2012,9,29,5504
"4653",2012,9,30,5481
"4654",2012,10,1,5458
"4655",2012,10,2,5486.5
"4656",2012,10,3,5344
"4657",2012,10,4,5215.5
"4658",2012,10,5,4762
"4659",2012,10,6,5183
"4660",2012,10,7,5210.5
"4661",2012,10,8,5048.5
"4662",2012,10,9,5019.5
"4663",2012,10,10,4932.5
"4664",2012,10,11,3537.5
"4665",2012,10,12,1550.5
"4666",2012,10,13,4695.5
"4667",2012,10,14,4715
"4668",2012,10,15,4567.5
"4669",2012,10,16,4556
"4670",2012,10,17,4795
"4671",2012,10,18,4627
"4672",2012,10,19,4513
"4673",2012,10,20,4320
"4674",2012,10,21,2634.5
"4675",2012,10,22,3105
"4676",2012,10,23,3393
"4677",2012,10,24,2613.5
"4678",2012,10,25,4009
"4679",2012,10,26,4118
"4680",2012,10,27,4046
"4681",2012,10,28,3926
"4682",2012,10,29,4047.5
"4683",2012,10,30,3896
"4684",2012,10,31,1570.5
"4685",2012,11,1,3127.5
"4686",2012,11,2,3204.5
"4687",2012,11,3,3722
"4688",2012,11,4,3743
"4689",2012,11,5,3784
"4690",2012,11,6,3733.5
"4691",2012,11,7,3629
"4692",2012,11,8,2122
"4693",2012,11,9,3597
"4694",2012,11,10,3599.5
"4695",2012,11,11,3366
"4696",2012,11,12,3496
"4697",2012,11,13,2875
"4698",2012,11,14,3296
"4699",2012,11,15,2326.5
"4700",2012,11,16,734
"4701",2012,11,17,1272.5
"4702",2012,11,18,2256
"4703",2012,11,19,2464.5
"4704",2012,11,20,1286.5
"4705",2012,11,21,1909.5
"4706",2012,11,22,3133.5
"4707",2012,11,23,3128
"4708",2012,11,24,3127
"4709",2012,11,25,2977.5
"4710",2012,11,26,3015.5
"4711",2012,11,27,1924.5
"4712",2012,11,28,725
"4713",2012,11,29,466.5
"4714",2012,11,30,996.5
"4715",2012,12,1,767.5
"4716",2012,12,2,1995
"4717",2012,12,3,2427.5
"4718",2012,12,4,614
"4719",2012,12,5,437
"4720",2012,12,6,1302.5
"4721",2012,12,7,2892
"4722",2012,12,8,2272.5
"4723",2012,12,9,2788.5
"4724",2012,12,10,2860.5
"4725",2012,12,11,1445
"4726",2012,12,12,2571
"4727",2012,12,13,2788.5
"4728",2012,12,14,1449.5
"4729",2012,12,15,416.5
"4730",2012,12,16,1375.5
"4731",2012,12,17,1477.5
"4732",2012,12,18,2537.5
"4733",2012,12,19,2657.5
"4734",2012,12,20,2487.5
"4735",2012,12,21,365.5
"4736",2012,12,22,2241
"4737",2012,12,23,203.5
"4738",2012,12,24,1788
"4739",2012,12,25,436
